Eastern Date Hour,Zone Name,DAM Forecast Load,GMT Start Hour
1/3/2019 10:00,LONGIL,2236,15
1/3/2019 10:00,MHK VL,909,15
1/3/2019 10:00,MILLWD,331,15
1/3/2019 10:00,N.Y.C.,6185,15
1/3/2019 10:00,NORTH,691,15
1/3/2019 10:00,WEST,1891,15
1/3/2019 11:00,CAPITL,1416,16
1/3/2019 11:00,CENTRL,1995,16
1/3/2019 11:00,DUNWOD,667,16
1/3/2019 11:00,GENESE,1220,16
1/3/2019 11:00,HUD VL,1098,16
1/3/2019 11:00,LONGIL,2178,16
1/3/2019 11:00,MHK VL,903,16
1/3/2019 11:00,MILLWD,323,16
1/3/2019 11:00,N.Y.C.,6223,16
1/3/2019 11:00,NORTH,686,16
1/3/2019 11:00,WEST,1892,16
1/3/2019 12:00,CAPITL,1402,17
1/3/2019 12:00,CENTRL,1984,17
1/3/2019 12:00,DUNWOD,662,17
1/3/2019 12:00,GENESE,1214,17
1/3/2019 12:00,HUD VL,1086,17
1/3/2019 12:00,LONGIL,2152,17
1/3/2019 12:00,MHK VL,894,17
1/3/2019 12:00,MILLWD,320,17
1/3/2019 12:00,N.Y.C.,6234,17
1/3/2019 12:00,NORTH,681,17
1/3/2019 12:00,WEST,1882,17
1/3/2019 13:00,CAPITL,1394,18
1/3/2019 13:00,CENTRL,1976,18
1/3/2019 13:00,DUNWOD,659,18
1/3/2019 13:00,GENESE,1213,18
1/3/2019 13:00,HUD VL,1081,18
1/3/2019 13:00,LONGIL,2141,18
1/3/2019 13:00,MHK VL,887,18
1/3/2019 13:00,MILLWD,318,18
1/3/2019 13:00,N.Y.C.,6234,18
1/3/2019 13:00,NORTH,676,18
1/3/2019 13:00,WEST,1883,18
1/3/2019 14:00,CAPITL,1388,19
1/3/2019 14:00,CENTRL,1962,19
1/3/2019 14:00,DUNWOD,657,19
1/3/2019 14:00,GENESE,1206,19
1/3/2019 14:00,HUD VL,1082,19
1/3/2019 14:00,LONGIL,2155,19
1/3/2019 14:00,MHK VL,879,19
1/3/2019 14:00,MILLWD,318,19
1/3/2019 14:00,N.Y.C.,6218,19
1/3/2019 14:00,NORTH,673,19
1/3/2019 14:00,WEST,1870,19
1/3/2019 15:00,CAPITL,1402,20
1/3/2019 15:00,CENTRL,1956,20
1/3/2019 15:00,DUNWOD,664,20
1/3/2019 15:00,GENESE,1205,20
1/3/2019 15:00,HUD VL,1095,20
1/3/2019 15:00,LONGIL,2207,20
1/3/2019 15:00,MHK VL,880,20
1/3/2019 15:00,MILLWD,323,20
1/3/2019 15:00,N.Y.C.,6247,20
1/3/2019 15:00,NORTH,676,20
1/3/2019 15:00,WEST,1860,20
1/3/2019 16:00,CAPITL,1474,21
1/3/2019 16:00,CENTRL,2016,21
1/3/2019 16:00,DUNWOD,702,21
1/3/2019 16:00,GENESE,1240,21
1/3/2019 16:00,HUD VL,1158,21
1/3/2019 16:00,LONGIL,2379,21
1/3/2019 16:00,MHK VL,919,21
1/3/2019 16:00,MILLWD,344,21
1/3/2019 16:00,N.Y.C.,6384,21
1/3/2019 16:00,NORTH,692,21
1/3/2019 16:00,WEST,1900,21
1/3/2019 17:00,CAPITL,1570,22
1/3/2019 17:00,CENTRL,2124,22
1/3/2019 17:00,DUNWOD,758,22
1/3/2019 17:00,GENESE,1315,22
1/3/2019 17:00,HUD VL,1258,22
1/3/2019 17:00,LONGIL,2623,22
1/3/2019 17:00,MHK VL,973,22
1/3/2019 17:00,MILLWD,376,22
1/3/2019 17:00,N.Y.C.,6572,22
1/3/2019 17:00,NORTH,710,22
1/3/2019 17:00,WEST,1999,22
1/3/2019 18:00,CAPITL,1566,23
1/3/2019 18:00,CENTRL,2121,23
1/3/2019 18:00,DUNWOD,764,23
1/3/2019 18:00,GENESE,1309,23
1/3/2019 18:00,HUD VL,1271,23
1/3/2019 18:00,LONGIL,2667,23
1/3/2019 18:00,MHK VL,973,23
1/3/2019 18:00,MILLWD,386,23
1/3/2019 18:00,N.Y.C.,6453,23
1/3/2019 18:00,NORTH,710,23
1/3/2019 18:00,WEST,2000,23
1/3/2019 19:00,CAPITL,1538,0
1/3/2019 19:00,CENTRL,2093,0
1/3/2019 19:00,DUNWOD,753,0
1/3/2019 19:00,GENESE,1281,0
1/3/2019 19:00,HUD VL,1258,0
1/3/2019 19:00,LONGIL,2634,0
1/3/2019 19:00,MHK VL,957,0
1/3/2019 19:00,MILLWD,382,0
1/3/2019 19:00,N.Y.C.,6314,0
1/3/2019 19:00,NORTH,705,0
1/3/2019 19:00,WEST,1971,0
1/3/2019 20:00,CAPITL,1499,1
1/3/2019 20:00,CENTRL,2047,1
1/3/2019 20:00,DUNWOD,730,1
1/3/2019 20:00,GENESE,1249,1
1/3/2019 20:00,HUD VL,1235,1
1/3/2019 20:00,LONGIL,2567,1
1/3/2019 20:00,MHK VL,929,1
1/3/2019 20:00,MILLWD,373,1
1/3/2019 20:00,N.Y.C.,6153,1
1/3/2019 20:00,NORTH,697,1
1/3/2019 20:00,WEST,1934,1
1/3/2019 21:00,CAPITL,1421,2
1/3/2019 21:00,CENTRL,1951,2
1/3/2019 21:00,DUNWOD,690,2
1/3/2019 21:00,GENESE,1184,2
1/3/2019 21:00,HUD VL,1173,2
1/3/2019 21:00,LONGIL,2419,2
1/3/2019 21:00,MHK VL,876,2
1/3/2019 21:00,MILLWD,350,2
1/3/2019 21:00,N.Y.C.,5935,2
1/3/2019 21:00,NORTH,678,2
1/3/2019 21:00,WEST,1867,2
1/3/2019 22:00,CAPITL,1328,3
1/3/2019 22:00,CENTRL,1835,3
1/3/2019 22:00,DUNWOD,635,3
1/3/2019 22:00,GENESE,1105,3
1/3/2019 22:00,HUD VL,1091,3
1/3/2019 22:00,LONGIL,2234,3
1/3/2019 22:00,MHK VL,816,3
1/3/2019 22:00,MILLWD,320,3
1/3/2019 22:00,N.Y.C.,5643,3
1/3/2019 22:00,NORTH,656,3
1/3/2019 22:00,WEST,1776,3
1/3/2019 23:00,CAPITL,1245,4
1/3/2019 23:00,CENTRL,1736,4
1/3/2019 23:00,DUNWOD,582,4
1/3/2019 23:00,GENESE,1039,4
1/3/2019 23:00,HUD VL,1011,4
1/3/2019 23:00,LONGIL,2048,4
1/3/2019 23:00,MHK VL,766,4
1/3/2019 23:00,MILLWD,293,4
1/3/2019 23:00,N.Y.C.,5292,4
1/3/2019 23:00,NORTH,640,4
1/3/2019 23:00,WEST,1679,4
1/4/2019 0:00,CAPITL,1172,5
1/4/2019 0:00,CENTRL,1628,5
1/4/2019 0:00,DUNWOD,544,5
1/4/2019 0:00,GENESE,972,5
1/4/2019 0:00,HUD VL,947,5
1/4/2019 0:00,LONGIL,1927,5
1/4/2019 0:00,MHK VL,717,5
1/4/2019 0:00,MILLWD,273,5
1/4/2019 0:00,N.Y.C.,4926,5
1/4/2019 0:00,NORTH,619,5
1/4/2019 0:00,WEST,1581,5
1/4/2019 1:00,CAPITL,1143,6
1/4/2019 1:00,CENTRL,1585,6
1/4/2019 1:00,DUNWOD,522,6
1/4/2019 1:00,GENESE,942,6
1/4/2019 1:00,HUD VL,915,6
1/4/2019 1:00,LONGIL,1842,6
1/4/2019 1:00,MHK VL,696,6
1/4/2019 1:00,MILLWD,262,6
1/4/2019 1:00,N.Y.C.,4697,6
1/4/2019 1:00,NORTH,608,6
1/4/2019 1:00,WEST,1543,6
1/4/2019 2:00,CAPITL,1131,7
1/4/2019 2:00,CENTRL,1563,7
1/4/2019 2:00,DUNWOD,510,7
1/4/2019 2:00,GENESE,927,7
1/4/2019 2:00,HUD VL,901,7
1/4/2019 2:00,LONGIL,1791,7
1/4/2019 2:00,MHK VL,687,7
1/4/2019 2:00,MILLWD,258,7
1/4/2019 2:00,N.Y.C.,4556,7
1/4/2019 2:00,NORTH,602,7
1/4/2019 2:00,WEST,1525,7
1/4/2019 3:00,CAPITL,1130,8
1/4/2019 3:00,CENTRL,1560,8
1/4/2019 3:00,DUNWOD,505,8
1/4/2019 3:00,GENESE,923,8
1/4/2019 3:00,HUD VL,897,8
1/4/2019 3:00,LONGIL,1773,8
1/4/2019 3:00,MHK VL,686,8
1/4/2019 3:00,MILLWD,256,8
1/4/2019 3:00,N.Y.C.,4490,8
1/4/2019 3:00,NORTH,601,8
1/4/2019 3:00,WEST,1519,8
1/4/2019 4:00,CAPITL,1151,9
1/4/2019 4:00,CENTRL,1590,9
1/4/2019 4:00,DUNWOD,512,9
1/4/2019 4:00,GENESE,941,9
1/4/2019 4:00,HUD VL,909,9
1/4/2019 4:00,LONGIL,1800,9
1/4/2019 4:00,MHK VL,701,9
1/4/2019 4:00,MILLWD,260,9
1/4/2019 4:00,N.Y.C.,4510,9
1/4/2019 4:00,NORTH,607,9
1/4/2019 4:00,WEST,1535,9
1/4/2019 5:00,CAPITL,1214,10
1/4/2019 5:00,CENTRL,1684,10
1/4/2019 5:00,DUNWOD,544,10
1/4/2019 5:00,GENESE,998,10
1/4/2019 5:00,HUD VL,957,10
1/4/2019 5:00,LONGIL,1906,10
1/4/2019 5:00,MHK VL,752,10
1/4/2019 5:00,MILLWD,280,10
1/4/2019 5:00,N.Y.C.,4723,10
1/4/2019 5:00,NORTH,626,10
1/4/2019 5:00,WEST,1592,10
1/4/2019 6:00,CAPITL,1339,11
1/4/2019 6:00,CENTRL,1851,11
1/4/2019 6:00,DUNWOD,613,11
1/4/2019 6:00,GENESE,1091,11
1/4/2019 6:00,HUD VL,1046,11
1/4/2019 6:00,LONGIL,2117,11
1/4/2019 6:00,MHK VL,837,11
1/4/2019 6:00,MILLWD,316,11
1/4/2019 6:00,N.Y.C.,5203,11
1/4/2019 6:00,NORTH,662,11
1/4/2019 6:00,WEST,1702,11
1/4/2019 7:00,CAPITL,1413,12
1/4/2019 7:00,CENTRL,1954,12
1/4/2019 7:00,DUNWOD,672,12
1/4/2019 7:00,GENESE,1155,12
1/4/2019 7:00,HUD VL,1102,12
1/4/2019 7:00,LONGIL,2258,12
1/4/2019 7:00,MHK VL,888,12
1/4/2019 7:00,MILLWD,340,12
1/4/2019 7:00,N.Y.C.,5683,12
1/4/2019 7:00,NORTH,682,12
1/4/2019 7:00,WEST,1792,12
1/4/2019 8:00,CAPITL,1413,13
1/4/2019 8:00,CENTRL,1956,13
1/4/2019 8:00,DUNWOD,680,13
1/4/2019 8:00,GENESE,1161,13
1/4/2019 8:00,HUD VL,1113,13
1/4/2019 8:00,LONGIL,2283,13
1/4/2019 8:00,MHK VL,895,13
1/4/2019 8:00,MILLWD,344,13
1/4/2019 8:00,N.Y.C.,5982,13
1/4/2019 8:00,NORTH,682,13
1/4/2019 8:00,WEST,1804,13
1/4/2019 9:00,CAPITL,1407,14
1/4/2019 9:00,CENTRL,1960,14
1/4/2019 9:00,DUNWOD,686,14
1/4/2019 9:00,GENESE,1167,14
1/4/2019 9:00,HUD VL,1114,14
1/4/2019 9:00,LONGIL,2290,14
1/4/2019 9:00,MHK VL,896,14
1/4/2019 9:00,MILLWD,343,14
1/4/2019 9:00,N.Y.C.,6181,14
1/4/2019 9:00,NORTH,679,14
1/4/2019 9:00,WEST,1817,14
1/4/2019 10:00,CAPITL,1399,15
1/4/2019 10:00,CENTRL,1961,15
1/4/2019 10:00,DUNWOD,690,15
1/4/2019 10:00,GENESE,1173,15
1/4/2019 10:00,HUD VL,1114,15
1/4/2019 10:00,LONGIL,2287,15
1/4/2019 10:00,MHK VL,893,15
1/4/2019 10:00,MILLWD,341,15
1/4/2019 10:00,N.Y.C.,6263,15
1/4/2019 10:00,NORTH,675,15
1/4/2019 10:00,WEST,1825,15
1/4/2019 11:00,CAPITL,1379,16
1/4/2019 11:00,CENTRL,1942,16
1/4/2019 11:00,DUNWOD,686,16
1/4/2019 11:00,GENESE,1164,16
1/4/2019 11:00,HUD VL,1107,16
1/4/2019 11:00,LONGIL,2272,16
1/4/2019 11:00,MHK VL,881,16
1/4/2019 11:00,MILLWD,337,16
1/4/2019 11:00,N.Y.C.,6289,16
1/4/2019 11:00,NORTH,670,16
1/4/2019 11:00,WEST,1816,16
1/4/2019 12:00,CAPITL,1356,17
1/4/2019 12:00,CENTRL,1914,17
1/4/2019 12:00,DUNWOD,679,17
1/4/2019 12:00,GENESE,1149,17
1/4/2019 12:00,HUD VL,1091,17
1/4/2019 12:00,LONGIL,2242,17
1/4/2019 12:00,MHK VL,865,17
1/4/2019 12:00,MILLWD,333,17
1/4/2019 12:00,N.Y.C.,6276,17
1/4/2019 12:00,NORTH,663,17
1/4/2019 12:00,WEST,1798,17
1/4/2019 13:00,CAPITL,1344,18
1/4/2019 13:00,CENTRL,1893,18
1/4/2019 13:00,DUNWOD,673,18
1/4/2019 13:00,GENESE,1141,18
1/4/2019 13:00,HUD VL,1083,18
1/4/2019 13:00,LONGIL,2224,18
1/4/2019 13:00,MHK VL,853,18
1/4/2019 13:00,MILLWD,329,18
1/4/2019 13:00,N.Y.C.,6250,18
1/4/2019 13:00,NORTH,657,18
1/4/2019 13:00,WEST,1791,18
1/4/2019 14:00,CAPITL,1336,19
1/4/2019 14:00,CENTRL,1869,19
1/4/2019 14:00,DUNWOD,668,19
1/4/2019 14:00,GENESE,1130,19
1/4/2019 14:00,HUD VL,1079,19
1/4/2019 14:00,LONGIL,2232,19
1/4/2019 14:00,MHK VL,841,19
1/4/2019 14:00,MILLWD,327,19
1/4/2019 14:00,N.Y.C.,6210,19
1/4/2019 14:00,NORTH,652,19
1/4/2019 14:00,WEST,1774,19
1/4/2019 15:00,CAPITL,1351,20
1/4/2019 15:00,CENTRL,1855,20
1/4/2019 15:00,DUNWOD,672,20
1/4/2019 15:00,GENESE,1124,20
1/4/2019 15:00,HUD VL,1084,20
1/4/2019 15:00,LONGIL,2277,20
1/4/2019 15:00,MHK VL,839,20
1/4/2019 15:00,MILLWD,331,20
1/4/2019 15:00,N.Y.C.,6216,20
1/4/2019 15:00,NORTH,653,20
1/4/2019 15:00,WEST,1763,20
1/4/2019 16:00,CAPITL,1420,21
1/4/2019 16:00,CENTRL,1909,21
1/4/2019 16:00,DUNWOD,705,21
1/4/2019 16:00,GENESE,1153,21
1/4/2019 16:00,HUD VL,1138,21
1/4/2019 16:00,LONGIL,2439,21
1/4/2019 16:00,MHK VL,876,21
1/4/2019 16:00,MILLWD,351,21
1/4/2019 16:00,N.Y.C.,6333,21
1/4/2019 16:00,NORTH,670,21
1/4/2019 16:00,WEST,1796,21
1/4/2019 17:00,CAPITL,1508,22
1/4/2019 17:00,CENTRL,2020,22
1/4/2019 17:00,DUNWOD,755,22
1/4/2019 17:00,GENESE,1229,22
1/4/2019 17:00,HUD VL,1225,22
1/4/2019 17:00,LONGIL,2665,22
1/4/2019 17:00,MHK VL,929,22
1/4/2019 17:00,MILLWD,379,22
1/4/2019 17:00,N.Y.C.,6499,22
1/4/2019 17:00,NORTH,689,22
1/4/2019 17:00,WEST,1890,22
1/4/2019 18:00,CAPITL,1495,23
1/4/2019 18:00,CENTRL,2012,23
1/4/2019 18:00,DUNWOD,756,23
1/4/2019 18:00,GENESE,1223,23
1/4/2019 18:00,HUD VL,1229,23
1/4/2019 18:00,LONGIL,2680,23
1/4/2019 18:00,MHK VL,930,23
1/4/2019 18:00,MILLWD,385,23
1/4/2019 18:00,N.Y.C.,6355,23
1/4/2019 18:00,NORTH,686,23
1/4/2019 18:00,WEST,1892,23
1/4/2019 19:00,CAPITL,1456,0
1/4/2019 19:00,CENTRL,1977,0
1/4/2019 19:00,DUNWOD,736,0
1/4/2019 19:00,GENESE,1194,0
1/4/2019 19:00,HUD VL,1208,0
1/4/2019 19:00,LONGIL,2619,0
1/4/2019 19:00,MHK VL,911,0
1/4/2019 19:00,MILLWD,376,0
1/4/2019 19:00,N.Y.C.,6183,0
1/4/2019 19:00,NORTH,679,0
1/4/2019 19:00,WEST,1862,0
1/4/2019 20:00,CAPITL,1416,1
1/4/2019 20:00,CENTRL,1932,1
1/4/2019 20:00,DUNWOD,708,1
1/4/2019 20:00,GENESE,1165,1
1/4/2019 20:00,HUD VL,1180,1
1/4/2019 20:00,LONGIL,2526,1
1/4/2019 20:00,MHK VL,884,1
1/4/2019 20:00,MILLWD,362,1
1/4/2019 20:00,N.Y.C.,5981,1
1/4/2019 20:00,NORTH,671,1
1/4/2019 20:00,WEST,1829,1
1/4/2019 21:00,CAPITL,1351,2
1/4/2019 21:00,CENTRL,1851,2
1/4/2019 21:00,DUNWOD,668,2
1/4/2019 21:00,GENESE,1111,2
1/4/2019 21:00,HUD VL,1127,2
1/4/2019 21:00,LONGIL,2374,2
1/4/2019 21:00,MHK VL,840,2
1/4/2019 21:00,MILLWD,339,2
1/4/2019 21:00,N.Y.C.,5741,2
1/4/2019 21:00,NORTH,653,2
1/4/2019 21:00,WEST,1779,2
1/4/2019 22:00,CAPITL,1278,3
1/4/2019 22:00,CENTRL,1754,3
1/4/2019 22:00,DUNWOD,623,3
1/4/2019 22:00,GENESE,1046,3
1/4/2019 22:00,HUD VL,1063,3
1/4/2019 22:00,LONGIL,2209,3
1/4/2019 22:00,MHK VL,790,3
1/4/2019 22:00,MILLWD,312,3
1/4/2019 22:00,N.Y.C.,5463,3
1/4/2019 22:00,NORTH,633,3
1/4/2019 22:00,WEST,1707,3
1/4/2019 23:00,CAPITL,1206,4
1/4/2019 23:00,CENTRL,1663,4
1/4/2019 23:00,DUNWOD,574,4
1/4/2019 23:00,GENESE,987,4
1/4/2019 23:00,HUD VL,990,4
1/4/2019 23:00,LONGIL,2032,4
1/4/2019 23:00,MHK VL,741,4
1/4/2019 23:00,MILLWD,285,4
1/4/2019 23:00,N.Y.C.,5140,4
1/4/2019 23:00,NORTH,618,4
1/4/2019 23:00,WEST,1623,4
1/5/2019 0:00,CAPITL,1146,5
1/5/2019 0:00,CENTRL,1576,5
1/5/2019 0:00,DUNWOD,530,5
1/5/2019 0:00,GENESE,938,5
1/5/2019 0:00,HUD VL,910,5
1/5/2019 0:00,LONGIL,1898,5
1/5/2019 0:00,MHK VL,680,5
1/5/2019 0:00,MILLWD,263,5
1/5/2019 0:00,N.Y.C.,4808,5
1/5/2019 0:00,NORTH,622,5
1/5/2019 0:00,WEST,1539,5
1/5/2019 1:00,CAPITL,1110,6
1/5/2019 1:00,CENTRL,1526,6
1/5/2019 1:00,DUNWOD,504,6
1/5/2019 1:00,GENESE,906,6
1/5/2019 1:00,HUD VL,870,6
1/5/2019 1:00,LONGIL,1797,6
1/5/2019 1:00,MHK VL,652,6
1/5/2019 1:00,MILLWD,250,6
1/5/2019 1:00,N.Y.C.,4581,6
1/5/2019 1:00,NORTH,615,6
1/5/2019 1:00,WEST,1496,6
1/5/2019 2:00,CAPITL,1090,7
1/5/2019 2:00,CENTRL,1496,7
1/5/2019 2:00,DUNWOD,489,7
1/5/2019 2:00,GENESE,888,7
1/5/2019 2:00,HUD VL,850,7
1/5/2019 2:00,LONGIL,1736,7
1/5/2019 2:00,MHK VL,639,7
1/5/2019 2:00,MILLWD,243,7
1/5/2019 2:00,N.Y.C.,4432,7
1/5/2019 2:00,NORTH,610,7
1/5/2019 2:00,WEST,1473,7
1/5/2019 3:00,CAPITL,1082,8
1/5/2019 3:00,CENTRL,1483,8
1/5/2019 3:00,DUNWOD,481,8
1/5/2019 3:00,GENESE,881,8
1/5/2019 3:00,HUD VL,841,8
1/5/2019 3:00,LONGIL,1703,8
1/5/2019 3:00,MHK VL,635,8
1/5/2019 3:00,MILLWD,239,8
1/5/2019 3:00,N.Y.C.,4346,8
1/5/2019 3:00,NORTH,608,8
1/5/2019 3:00,WEST,1460,8
1/5/2019 4:00,CAPITL,1089,9
1/5/2019 4:00,CENTRL,1494,9
1/5/2019 4:00,DUNWOD,481,9
1/5/2019 4:00,GENESE,886,9
1/5/2019 4:00,HUD VL,845,9
1/5/2019 4:00,LONGIL,1702,9
1/5/2019 4:00,MHK VL,642,9
1/5/2019 4:00,MILLWD,239,9
1/5/2019 4:00,N.Y.C.,4320,9
1/5/2019 4:00,NORTH,610,9
1/5/2019 4:00,WEST,1464,9
1/5/2019 5:00,CAPITL,1117,10
1/5/2019 5:00,CENTRL,1541,10
1/5/2019 5:00,DUNWOD,493,10
1/5/2019 5:00,GENESE,913,10
1/5/2019 5:00,HUD VL,867,10
1/5/2019 5:00,LONGIL,1743,10
1/5/2019 5:00,MHK VL,667,10
1/5/2019 5:00,MILLWD,247,10
1/5/2019 5:00,N.Y.C.,4388,10
1/5/2019 5:00,NORTH,620,10
1/5/2019 5:00,WEST,1491,10
1/5/2019 6:00,CAPITL,1179,11
1/5/2019 6:00,CENTRL,1626,11
1/5/2019 6:00,DUNWOD,522,11
1/5/2019 6:00,GENESE,960,11
1/5/2019 6:00,HUD VL,913,11
1/5/2019 6:00,LONGIL,1854,11
1/5/2019 6:00,MHK VL,715,11
1/5/2019 6:00,MILLWD,264,11
1/5/2019 6:00,N.Y.C.,4570,11
1/5/2019 6:00,NORTH,638,11
1/5/2019 6:00,WEST,1547,11
1/5/2019 7:00,CAPITL,1240,12
1/5/2019 7:00,CENTRL,1708,12
1/5/2019 7:00,DUNWOD,561,12
1/5/2019 7:00,GENESE,1010,12
1/5/2019 7:00,HUD VL,962,12
1/5/2019 7:00,LONGIL,1966,12
1/5/2019 7:00,MHK VL,760,12
1/5/2019 7:00,MILLWD,283,12
1/5/2019 7:00,N.Y.C.,4796,12
1/5/2019 7:00,NORTH,653,12
1/5/2019 7:00,WEST,1610,12
1/5/2019 8:00,CAPITL,1290,13
1/5/2019 8:00,CENTRL,1754,13
1/5/2019 8:00,DUNWOD,591,13
1/5/2019 8:00,GENESE,1032,13
1/5/2019 8:00,HUD VL,1004,13
1/5/2019 8:00,LONGIL,2066,13
1/5/2019 8:00,MHK VL,793,13
1/5/2019 8:00,MILLWD,300,13
1/5/2019 8:00,N.Y.C.,5034,13
1/5/2019 8:00,NORTH,661,13
1/5/2019 8:00,WEST,1637,13
1/5/2019 9:00,CAPITL,1329,14
1/5/2019 9:00,CENTRL,1791,14
1/5/2019 9:00,DUNWOD,619,14
1/5/2019 9:00,GENESE,1058,14
1/5/2019 9:00,HUD VL,1044,14
1/5/2019 9:00,LONGIL,2156,14
1/5/2019 9:00,MHK VL,815,14
1/5/2019 9:00,MILLWD,313,14
1/5/2019 9:00,N.Y.C.,5256,14
1/5/2019 9:00,NORTH,664,14
1/5/2019 9:00,WEST,1667,14
1/5/2019 10:00,CAPITL,1338,15
1/5/2019 10:00,CENTRL,1804,15
1/5/2019 10:00,DUNWOD,635,15
1/5/2019 10:00,GENESE,1071,15
1/5/2019 10:00,HUD VL,1064,15
1/5/2019 10:00,LONGIL,2197,15
1/5/2019 10:00,MHK VL,817,15
1/5/2019 10:00,MILLWD,319,15
1/5/2019 10:00,N.Y.C.,5429,15
1/5/2019 10:00,NORTH,662,15
1/5/2019 10:00,WEST,1679,15
1/5/2019 11:00,CAPITL,1331,16
1/5/2019 11:00,CENTRL,1792,16
1/5/2019 11:00,DUNWOD,642,16
1/5/2019 11:00,GENESE,1065,16
1/5/2019 11:00,HUD VL,1071,16
1/5/2019 11:00,LONGIL,2204,16
1/5/2019 11:00,MHK VL,806,16
1/5/2019 11:00,MILLWD,322,16
1/5/2019 11:00,N.Y.C.,5521,16
1/5/2019 11:00,NORTH,659,16
1/5/2019 11:00,WEST,1667,16
1/5/2019 12:00,CAPITL,1313,17
1/5/2019 12:00,CENTRL,1770,17
1/5/2019 12:00,DUNWOD,642,17
1/5/2019 12:00,GENESE,1053,17
1/5/2019 12:00,HUD VL,1065,17
1/5/2019 12:00,LONGIL,2193,17
1/5/2019 12:00,MHK VL,789,17
1/5/2019 12:00,MILLWD,321,17
1/5/2019 12:00,N.Y.C.,5550,17
1/5/2019 12:00,NORTH,652,17
1/5/2019 12:00,WEST,1650,17
1/5/2019 13:00,CAPITL,1293,18
1/5/2019 13:00,CENTRL,1742,18
1/5/2019 13:00,DUNWOD,635,18
1/5/2019 13:00,GENESE,1042,18
1/5/2019 13:00,HUD VL,1053,18
1/5/2019 13:00,LONGIL,2168,18
1/5/2019 13:00,MHK VL,771,18
1/5/2019 13:00,MILLWD,318,18
1/5/2019 13:00,N.Y.C.,5526,18
1/5/2019 13:00,NORTH,645,18
1/5/2019 13:00,WEST,1635,18
1/5/2019 14:00,CAPITL,1280,19
1/5/2019 14:00,CENTRL,1720,19
1/5/2019 14:00,DUNWOD,630,19
1/5/2019 14:00,GENESE,1032,19
1/5/2019 14:00,HUD VL,1043,19
1/5/2019 14:00,LONGIL,2154,19
1/5/2019 14:00,MHK VL,760,19
1/5/2019 14:00,MILLWD,315,19
1/5/2019 14:00,N.Y.C.,5500,19
1/5/2019 14:00,NORTH,640,19
1/5/2019 14:00,WEST,1620,19
1/5/2019 15:00,CAPITL,1295,20
1/5/2019 15:00,CENTRL,1720,20
1/5/2019 15:00,DUNWOD,632,20
1/5/2019 15:00,GENESE,1035,20
1/5/2019 15:00,HUD VL,1049,20
1/5/2019 15:00,LONGIL,2181,20
1/5/2019 15:00,MHK VL,766,20
1/5/2019 15:00,MILLWD,318,20
1/5/2019 15:00,N.Y.C.,5501,20
1/5/2019 15:00,NORTH,642,20
1/5/2019 15:00,WEST,1620,20
1/5/2019 16:00,CAPITL,1370,21
1/5/2019 16:00,CENTRL,1793,21
1/5/2019 16:00,DUNWOD,664,21
1/5/2019 16:00,GENESE,1079,21
1/5/2019 16:00,HUD VL,1105,21
1/5/2019 16:00,LONGIL,2325,21
1/5/2019 16:00,MHK VL,812,21
1/5/2019 16:00,MILLWD,335,21
1/5/2019 16:00,N.Y.C.,5608,21
1/5/2019 16:00,NORTH,658,21
1/5/2019 16:00,WEST,1671,21
1/5/2019 17:00,CAPITL,1466,22
1/5/2019 17:00,CENTRL,1924,22
1/5/2019 17:00,DUNWOD,716,22
1/5/2019 17:00,GENESE,1167,22
1/5/2019 17:00,HUD VL,1190,22
1/5/2019 17:00,LONGIL,2544,22
1/5/2019 17:00,MHK VL,876,22
1/5/2019 17:00,MILLWD,361,22
1/5/2019 17:00,N.Y.C.,5789,22
1/5/2019 17:00,NORTH,678,22
1/5/2019 17:00,WEST,1790,22
1/5/2019 18:00,CAPITL,1453,23
1/5/2019 18:00,CENTRL,1927,23
1/5/2019 18:00,DUNWOD,719,23
1/5/2019 18:00,GENESE,1168,23
1/5/2019 18:00,HUD VL,1189,23
1/5/2019 18:00,LONGIL,2559,23
1/5/2019 18:00,MHK VL,877,23
1/5/2019 18:00,MILLWD,364,23
1/5/2019 18:00,N.Y.C.,5795,23
1/5/2019 18:00,NORTH,677,23
1/5/2019 18:00,WEST,1802,23
1/5/2019 19:00,CAPITL,1416,0
1/5/2019 19:00,CENTRL,1894,0
1/5/2019 19:00,DUNWOD,704,0
1/5/2019 19:00,GENESE,1140,0
1/5/2019 19:00,HUD VL,1162,0
1/5/2019 19:00,LONGIL,2506,0
1/5/2019 19:00,MHK VL,856,0
1/5/2019 19:00,MILLWD,355,0
1/5/2019 19:00,N.Y.C.,5727,0
1/5/2019 19:00,NORTH,670,0
1/5/2019 19:00,WEST,1774,0
1/5/2019 20:00,CAPITL,1372,1
1/5/2019 20:00,CENTRL,1849,1
1/5/2019 20:00,DUNWOD,681,1
1/5/2019 20:00,GENESE,1110,1
1/5/2019 20:00,HUD VL,1128,1
1/5/2019 20:00,LONGIL,2429,1
1/5/2019 20:00,MHK VL,827,1
1/5/2019 20:00,MILLWD,344,1
1/5/2019 20:00,N.Y.C.,5605,1
1/5/2019 20:00,NORTH,662,1
1/5/2019 20:00,WEST,1744,1
1/5/2019 21:00,CAPITL,1306,2
1/5/2019 21:00,CENTRL,1769,2
1/5/2019 21:00,DUNWOD,649,2
1/5/2019 21:00,GENESE,1059,2
1/5/2019 21:00,HUD VL,1077,2
